game,away,home,away-score,home-score,date,attendance
360802112,BOS,SEA,4.0,5.0,2016-08-03,"25,240"
360803118,TOR,HOU,3.0,1.0,2016-08-04,"29,399"
360803112,BOS,SEA,1.0,3.0,2016-08-04,"24,494"
360804130,KC,TB,2.0,3.0,2016-08-04,"13,120"
360804101,TEX,BAL,5.0,3.0,2016-08-04,"28,762"
360804110,NYM,NYY,4.0,1.0,2016-08-04,"48,153"
360804118,TOR,HOU,4.0,1.0,2016-08-05,"23,190"
360804112,BOS,SEA,3.0,2.0,2016-08-05,"33,369"
360805110,CLE,NYY,7.0,13.0,2016-08-05,"39,252"
360805130,MIN,TB,6.0,2.0,2016-08-05,"12,161"
360806107,TOR,KC,2.0,4.0,2016-08-06,"35,986"
360806104,BAL,CHW,2.0,4.0,2016-08-06,"28,491"
360806130,MIN,TB,3.0,7.0,2016-08-06,"15,603"
360806119,BOS,LAD,0.0,3.0,2016-08-06,"47,696"
360805107,TOR,KC,4.0,3.0,2016-08-06,"31,831"
360805119,BOS,LAD,9.0,0.0,2016-08-06,"52,728"
360805104,BAL,CHW,7.0,5.0,2016-08-06,"26,553"
360806110,CLE,NYY,5.0,2.0,2016-08-06,"37,264"
360807110,CLE,NYY,2.0,3.0,2016-08-07,"39,720"
360807130,MIN,TB,6.0,3.0,2016-08-07,"12,649"
360807104,BAL,CHW,10.0,2.0,2016-08-07,"31,040"
360807107,TOR,KC,1.0,7.0,2016-08-07,"25,830"
360807119,BOS,LAD,5.0,8.0,2016-08-07,"50,640"
360808114,TB,TOR,5.0,7.0,2016-08-08,"43,812"
360809102,NYY,BOS,3.0,5.0,2016-08-09,"38,089"
360809114,TB,TOR,9.0,2.0,2016-08-09,"43,134"
360808111,BAL,OAK,2.0,3.0,2016-08-09,"10,407"
360809111,BAL,OAK,1.0,2.0,2016-08-10,"13,573"
360810102,NYY,BOS,9.0,4.0,2016-08-10,"37,779"
360810114,TB,TOR,0.0,7.0,2016-08-10,"45,501"
360810111,BAL,OAK,0.0,1.0,2016-08-11,"13,481"
360811111,BAL,OAK,9.0,6.0,2016-08-11,"16,610"
360811102,NYY,BOS,4.0,2.0,2016-08-11,"38,161"
360812110,TB,NYY,3.0,6.0,2016-08-12,"46,459"
360812114,HOU,TOR,5.0,3.0,2016-08-12,"46,330"
360812102,ARI,BOS,4.0,9.0,2016-08-12,"37,555"
360813102,ARI,BOS,3.0,6.0,2016-08-13,"37,653"
360813114,HOU,TOR,2.0,4.0,2016-08-13,"47,505"
360812126,BAL,SF,5.0,2.0,2016-08-13,"41,479"
360813110,TB,NYY,4.0,8.0,2016-08-13,"41,682"
360813126,BAL,SF,2.0,6.0,2016-08-14,"41,456"
360814110,TB,NYY,12.0,3.0,2016-08-14,"41,473"
360814114,HOU,TOR,2.0,9.0,2016-08-14,"47,261"
360814102,ARI,BOS,2.0,16.0,2016-08-14,"36,842"
360814126,BAL,SF,8.0,7.0,2016-08-14,"41,268"
360815105,BOS,CLE,3.0,2.0,2016-08-15,"19,174"
360815110,TOR,NYY,0.0,1.0,2016-08-15,"36,015"
360815130,SD,TB,2.0,8.0,2016-08-15,"10,417"
360816130,SD,TB,1.0,15.0,2016-08-16,"10,793"
360816101,BOS,BAL,5.0,3.0,2016-08-16,"26,014"
360816110,TOR,NYY,12.0,6.0,2016-08-16,"31,874"
360817101,BOS,BAL,8.0,1.0,2016-08-17,"26,160"
360817130,SD,TB,0.0,2.0,2016-08-17,"10,251"
360817110,TOR,NYY,7.0,4.0,2016-08-17,"37,736"
360818106,BOS,DET,3.0,4.0,2016-08-18,"34,649"
360818101,HOU,BAL,5.0,13.0,2016-08-18,"20,288"
360819106,BOS,DET,10.0,2.0,2016-08-19,"36,108"
360819101,HOU,BAL,15.0,8.0,2016-08-19,"34,422"
360819105,TOR,CLE,2.0,3.0,2016-08-19,"30,665"
360819130,TEX,TB,6.0,2.0,2016-08-19,"15,109"
360819103,NYY,LAA,7.0,0.0,2016-08-20,"40,256"
360820130,TEX,TB,2.0,8.0,2016-08-20,"16,505"
360820101,HOU,BAL,12.0,2.0,2016-08-20,"39,373"
360820105,TOR,CLE,6.0,5.0,2016-08-20,"33,604"
360821101,HOU,BAL,5.0,3.0,2016-08-21,"29,734"
360821103,NYY,LAA,0.0,2.0,2016-08-21,"40,309"
360821130,TEX,TB,4.0,8.0,2016-08-21,"17,685"
360820103,NYY,LAA,5.0,1.0,2016-08-21,"44,129"
360821105,TOR,CLE,2.0,3.0,2016-08-21,"26,696"
360820106,BOS,DET,3.0,2.0,2016-08-21,"37,886"
360821106,BOS,DET,5.0,10.0,2016-08-21,"31,032"
360822101,WSH,BAL,3.0,4.0,2016-08-22,"31,660"
360822130,BOS,TB,6.0,2.0,2016-08-22,"13,576"
360822112,NYY,SEA,5.0,7.0,2016-08-23,"24,384"
360823101,WSH,BAL,1.0,8.0,2016-08-23,"26,697"
360823114,LAA,TOR,2.0,7.0,2016-08-23,"46,696"
360823130,BOS,TB,2.0,1.0,2016-08-23,"11,249"
360824130,BOS,TB,3.0,4.0,2016-08-24,"11,896"
360824114,LAA,TOR,8.0,2.0,2016-08-24,"44,404"
360824120,BAL,WSH,10.0,8.0,2016-08-24,"39,100"
360824112,NYY,SEA,5.0,0.0,2016-08-24,"41,536"
360823112,NYY,SEA,5.0,1.0,2016-08-24,"24,628"
360825130,BOS,TB,1.0,2.0,2016-08-25,"12,059"
360825120,BAL,WSH,0.0,4.0,2016-08-25,"39,722"
360825114,LAA,TOR,6.0,3.0,2016-08-25,"46,273"
360826110,BAL,NYY,4.0,14.0,2016-08-26,"38,423"
360826114,MIN,TOR,8.0,15.0,2016-08-26,"42,534"
360826102,KC,BOS,6.0,3.0,2016-08-26,"38,134"
360827102,KC,BOS,3.0,8.0,2016-08-27,"37,933"
360827114,MIN,TOR,7.0,8.0,2016-08-27,"47,485"
360827118,TB,HOU,2.0,6.0,2016-08-27,"36,544"
360826118,TB,HOU,4.0,5.0,2016-08-27,"25,852"
360827110,BAL,NYY,5.0,13.0,2016-08-27,"38,843"
360828110,BAL,NYY,5.0,0.0,2016-08-28,"38,002"
360828114,MIN,TOR,6.0,9.0,2016-08-28,"47,444"
360828118,TB,HOU,10.0,4.0,2016-08-28,"37,484"
360828102,KC,BOS,10.0,4.0,2016-08-29,"37,337"
360829101,TOR,BAL,5.0,1.0,2016-08-29,"15,532"
360829102,TB,BOS,4.0,9.0,2016-08-29,"36,948"
360829107,NYY,KC,5.0,8.0,2016-08-30,"22,859"
400837909,NYY,KC,5.0,8.0,2016-08-30,"22,859"
360830101,TOR,BAL,3.0,5.0,2016-08-30,"16,083"
360830102,TB,BOS,4.0,3.0,2016-08-30,"37,083"
360831102,TB,BOS,6.0,8.0,2016-08-31,"36,786"
360830107,NYY,KC,5.0,4.0,2016-08-31,"22,895"
360831101,TOR,BAL,5.0,3.0,2016-08-31,"16,161"
360831107,NYY,KC,5.0,4.0,2016-09-01,"22,615"
360902101,NYY,BAL,0.0,8.0,2016-09-02,"24,226"
360902130,TOR,TB,3.0,8.0,2016-09-02,"12,602"
360902111,BOS,OAK,16.0,2.0,2016-09-03,"21,376"
360903130,TOR,TB,5.0,7.0,2016-09-03,"14,353"
360903101,NYY,BAL,0.0,2.0,2016-09-03,"30,855"
360903111,BOS,OAK,11.0,2.0,2016-09-04,"30,045"
360904130,TOR,TB,5.0,3.0,2016-09-04,"13,884"
360904101,NYY,BAL,5.0,2.0,2016-09-04,"31,161"
360904111,BOS,OAK,0.0,1.0,2016-09-04,"25,139"
360905110,TOR,NYY,3.0,5.0,2016-09-05,"42,141"
360905130,BAL,TB,7.0,3.0,2016-09-05,"12,256"
360905125,BOS,SD,1.0,2.0,2016-09-05,"40,446"
360906130,BAL,TB,11.0,2.0,2016-09-06,"12,207"
360906110,TOR,NYY,6.0,7.0,2016-09-06,"27,532"
360906125,BOS,SD,5.0,1.0,2016-09-07,"30,644"
360907130,BAL,TB,6.0,7.0,2016-09-07,"10,537"
360907110,TOR,NYY,0.0,2.0,2016-09-07,"30,501"
360907125,BOS,SD,7.0,2.0,2016-09-08,"31,662"
360908110,TB,NYY,4.0,5.0,2016-09-08,"27,631"
360909110,TB,NYY,5.0,7.0,2016-09-09,"30,194"
360909114,BOS,TOR,13.0,3.0,2016-09-09,"46,953"
360909106,BAL,DET,3.0,4.0,2016-09-09,"32,140"
360910114,BOS,TOR,2.0,3.0,2016-09-10,"47,829"
360910110,TB,NYY,1.0,5.0,2016-09-10,"33,460"
360910106,BAL,DET,11.0,3.0,2016-09-10,"36,634"
360911114,BOS,TOR,11.0,8.0,2016-09-11,"47,816"
360911106,BAL,DET,3.0,1.0,2016-09-11,"33,069"
360911110,TB,NYY,4.0,2.0,2016-09-11,"33,087"
360912110,LAD,NYY,8.0,2.0,2016-09-12,"32,058"
360912114,TB,TOR,2.0,3.0,2016-09-12,"35,333"
360912102,BAL,BOS,2.0,12.0,2016-09-12,"37,551"
360913110,LAD,NYY,0.0,3.0,2016-09-13,"32,615"
360913114,TB,TOR,6.0,2.0,2016-09-13,"38,338"
360913102,BAL,BOS,6.0,3.0,2016-09-13,"38,041"
360914114,TB,TOR,8.0,1.0,2016-09-14,"41,001"
360914110,LAD,NYY,2.0,0.0,2016-09-14,"30,254"
360914102,BAL,BOS,1.0,0.0,2016-09-14,"37,973"
360915101,TB,BAL,7.0,6.0,2016-09-15,"19,233"
360915102,NYY,BOS,5.0,7.0,2016-09-15,"37,767"
360916101,TB,BAL,4.0,5.0,2016-09-16,"30,094"
360916102,NYY,BOS,4.0,7.0,2016-09-16,"37,927"
360915103,TOR,LAA,7.0,2.0,2016-09-16,"37,559"
360916103,TOR,LAA,5.0,0.0,2016-09-17,"42,159"
360917102,NYY,BOS,5.0,6.0,2016-09-17,"37,267"
360917101,TB,BAL,5.0,2.0,2016-09-17,"27,823"
360917103,TOR,LAA,1.0,6.0,2016-09-18,"39,195"
360918101,TB,BAL,1.0,2.0,2016-09-18,"28,427"
360918103,TOR,LAA,0.0,4.0,2016-09-18,"36,270"
360918102,NYY,BOS,4.0,5.0,2016-09-19,"37,306"
360919101,BOS,BAL,5.0,2.0,2016-09-19,"18,456"
360919112,TOR,SEA,3.0,2.0,2016-09-20,"34,809"
360920101,BOS,BAL,5.0,2.0,2016-09-20,"20,387"
360920130,NYY,TB,5.0,3.0,2016-09-20,"12,732"
360921130,NYY,TB,11.0,5.0,2016-09-21,"12,192"
360921101,BOS,BAL,5.0,1.0,2016-09-21,"20,865"
360920112,TOR,SEA,10.0,2.0,2016-09-21,"33,573"
360921112,TOR,SEA,1.0,2.0,2016-09-21,"39,595"
360922101,BOS,BAL,5.0,3.0,2016-09-22,"26,788"
360922130,NYY,TB,0.0,2.0,2016-09-22,"13,355"
360923114,NYY,TOR,0.0,9.0,2016-09-23,"47,016"
360923101,ARI,BAL,2.0,3.0,2016-09-23,"37,815"
360923130,BOS,TB,2.0,1.0,2016-09-23,"20,543"
360924114,NYY,TOR,0.0,3.0,2016-09-24,"47,828"
360924130,BOS,TB,6.0,4.0,2016-09-24,"25,641"
360924101,ARI,BAL,1.0,6.0,2016-09-24,"40,610"
360925114,NYY,TOR,3.0,4.0,2016-09-25,"47,896"
360925130,BOS,TB,3.0,2.0,2016-09-25,"26,443"
360925101,ARI,BAL,1.0,2.0,2016-09-25,"31,229"
360926114,NYY,TOR,7.0,5.0,2016-09-26,"44,532"
360926104,TB,CHW,1.0,7.0,2016-09-27,"13,665"
360927110,BOS,NYY,4.0,6.0,2016-09-27,"35,161"
360927114,BAL,TOR,1.0,5.0,2016-09-27,"44,762"
360927104,TB,CHW,6.0,13.0,2016-09-28,"14,798"
360928110,BOS,NYY,3.0,5.0,2016-09-28,"35,520"
360928114,BAL,TOR,3.0,2.0,2016-09-28,"44,668"
360928104,TB,CHW,0.0,1.0,2016-09-29,"12,976"
360929110,BOS,NYY,1.0,5.0,2016-09-29,"41,597"
360929114,BAL,TOR,4.0,0.0,2016-09-29,"47,791"
360929104,TB,CHW,5.0,3.0,2016-09-30,"14,792"
360930110,BAL,NYY,8.0,1.0,2016-09-30,"33,955"
360930102,TOR,BOS,3.0,5.0,2016-09-30,"37,661"
361001102,TOR,BOS,4.0,3.0,2016-10-01,"37,396"
360930113,TB,TEX,1.0,3.0,2016-10-01,"35,968"
361001110,BAL,NYY,3.0,7.0,2016-10-01,"33,222"
361001113,TB,TEX,4.0,1.0,2016-10-02,"42,093"
361002102,TOR,BOS,2.0,1.0,2016-10-02,"36,787"
361002110,BAL,NYY,5.0,2.0,2016-10-02,"33,277"
361002113,TB,TEX,6.0,4.0,2016-10-02,"37,015"
361004114,BAL,TOR,2.0,5.0,2016-10-05,"49,934"
361006113,TOR,TEX,10.0,1.0,2016-10-06,"47,434"
361007113,TOR,TEX,5.0,3.0,2016-10-07,"48,019"
361006105,BOS,CLE,4.0,5.0,2016-10-07,"37,762"
361007105,BOS,CLE,0.0,6.0,2016-10-07,"37,842"
361009114,TEX,TOR,6.0,7.0,2016-10-09,"49,555"
361010102,CLE,BOS,4.0,3.0,2016-10-10,"39,530"
361014105,TOR,CLE,0.0,2.0,2016-10-15,"37,727"
361015105,TOR,CLE,1.0,2.0,2016-10-15,"37,870"
361017114,CLE,TOR,4.0,2.0,2016-10-18,"49,507"
361018114,CLE,TOR,1.0,5.0,2016-10-18,"49,142"
361019114,CLE,TOR,3.0,0.0,2016-10-19,"48,800"
370402130,NYY,TB,3.0,7.0,2017-04-02,"31,042"
370403101,TOR,BAL,2.0,3.0,2017-04-03,"45,667"
370403102,PIT,BOS,3.0,5.0,2017-04-03,"36,594"
370404130,NYY,TB,5.0,0.0,2017-04-04,"19,366"
370405102,PIT,BOS,0.0,3.0,2017-04-05,"36,137"
370405101,TOR,BAL,1.0,3.0,2017-04-05,"16,086"
370405130,NYY,TB,1.0,4.0,2017-04-05,"12,737"
370406130,TOR,TB,5.0,2.0,2017-04-06,"12,678"
370407106,BOS,DET,5.0,6.0,2017-04-07,"45,013"
370407101,NYY,BAL,5.0,6.0,2017-04-07,"25,248"
370407130,TOR,TB,8.0,10.0,2017-04-07,"12,842"
370408106,BOS,DET,1.0,4.0,2017-04-08,"32,622"
370408101,NYY,BAL,4.0,5.0,2017-04-08,"38,916"
370408130,TOR,TB,2.0,3.0,2017-04-08,"21,838"
370409106,BOS,DET,7.0,5.0,2017-04-09,"33,662"
370409130,TOR,TB,2.0,7.0,2017-04-09,"15,341"
370409101,NYY,BAL,7.0,3.0,2017-04-09,"42,487"
370410110,TB,NYY,1.0,8.0,2017-04-10,"46,955"
370410106,BOS,DET,1.0,2.0,2017-04-10,"24,672"
370411114,MIL,TOR,4.0,3.0,2017-04-11,"48,456"
370411102,BAL,BOS,1.0,8.0,2017-04-11,"37,497"
370412102,BAL,BOS,12.0,5.0,2017-04-12,"32,211"
370412110,TB,NYY,4.0,8.0,2017-04-12,"38,002"
370412114,MIL,TOR,2.0,0.0,2017-04-12,"29,919"
370413102,PIT,BOS,3.0,4.0,2017-04-13,"32,400"
370413110,TB,NYY,2.0,3.0,2017-04-13,"34,772"
370413114,BAL,TOR,2.0,1.0,2017-04-13,"32,957"
370414110,STL,NYY,3.0,4.0,2017-04-14,"39,102"
370414114,BAL,TOR,6.0,4.0,2017-04-14,"39,547"
370414102,TB,BOS,10.0,5.0,2017-04-14,"36,813"
370415110,STL,NYY,2.0,3.0,2017-04-15,"43,031"
370415114,BAL,TOR,1.0,2.0,2017-04-15,"40,743"
370415102,TB,BOS,1.0,2.0,2017-04-15,"36,686"
370416102,TB,BOS,5.0,7.0,2017-04-16,"36,209"
370416114,BAL,TOR,11.0,4.0,2017-04-16,"38,188"
370417110,CHW,NYY,4.0,7.0,2017-04-17,"28,181"
370416110,STL,NYY,3.0,9.0,2017-04-17,"31,706"
370417102,TB,BOS,3.0,4.0,2017-04-17,"37,318"
370418110,CHW,NYY,4.0,1.0,2017-04-18,"30,075"
370418114,BOS,TOR,8.0,7.0,2017-04-18,"29,281"
370418117,BAL,CIN,3.0,9.0,2017-04-18,"16,018"
370418130,DET,TB,1.0,5.0,2017-04-18,"16,265"
370419110,CHW,NYY,1.0,9.0,2017-04-19,"30,014"
370419114,BOS,TOR,0.0,3.0,2017-04-19,"30,842"
370419117,BAL,CIN,2.0,0.0,2017-04-19,"15,083"
370419130,DET,TB,7.0,8.0,2017-04-19,"12,281"
370420117,BAL,CIN,2.0,1.0,2017-04-20,"11,910"
370420114,BOS,TOR,4.0,1.0,2017-04-20,"44,283"
370420130,DET,TB,1.0,8.0,2017-04-20,"13,267"
370421130,HOU,TB,6.0,3.0,2017-04-21,"17,683"
370421101,BOS,BAL,0.0,2.0,2017-04-21,"34,442"
370421123,NYY,PIT,3.0,6.0,2017-04-21,"30,565"
370421103,TOR,LAA,8.0,7.0,2017-04-22,"40,176"
370422123,NYY,PIT,11.0,5.0,2017-04-22,"36,140"
370422130,HOU,TB,3.0,6.0,2017-04-22,"17,008"
370422101,BOS,BAL,2.0,4.0,2017-04-22,"35,457"
370423123,NYY,PIT,1.0,2.0,2017-04-23,"27,840"
370422103,TOR,LAA,4.0,5.0,2017-04-23,"41,345"
370423130,HOU,TB,6.0,4.0,2017-04-23,"15,548"
370423101,BOS,BAL,6.0,2.0,2017-04-23,"35,522"
370423103,TOR,LAA,6.0,2.0,2017-04-23,"35,034"
370424101,TB,BAL,3.0,6.0,2017-04-24,"11,142"
370425101,TB,BAL,2.0,0.0,2017-04-25,"11,472"
370424103,TOR,LAA,1.0,2.0,2017-04-25,"25,304"
370425124,TOR,STL,6.0,5.0,2017-04-26,"40,223"
370426102,NYY,BOS,3.0,1.0,2017-04-26,"32,072"
370426101,TB,BAL,4.0,5.0,2017-04-26,"16,289"
370427224,TOR,STL,4.0,8.0,2017-04-27,"40,099"
370427102,NYY,BOS,3.0,0.0,2017-04-27,"34,054"
370427324,TOR,STL,4.0,6.0,2017-04-27,"40,035"
370428110,BAL,NYY,11.0,14.0,2017-04-28,"36,912"
370428114,TB,TOR,7.0,4.0,2017-04-28,"36,256"
370428102,CHC,BOS,4.0,5.0,2017-04-28,"37,054"
370429110,BAL,NYY,4.0,12.0,2017-04-29,"37,303"
370429114,TB,TOR,1.0,4.0,2017-04-29,"42,419"
370429102,CHC,BOS,7.0,4.0,2017-04-29,"36,776"
370430114,TB,TOR,1.0,3.0,2017-04-30,"42,986"
370430110,BAL,NYY,7.0,4.0,2017-04-30,"41,022"
370430102,CHC,BOS,2.0,6.0,2017-05-01,"36,916"
370501102,BAL,BOS,5.0,2.0,2017-05-01,"33,489"
370501110,TOR,NYY,7.0,1.0,2017-05-01,"25,566"
400905977,TOR,NYY,7.0,1.0,2017-05-01,"25,566"
370501128,TB,MIA,4.0,2.0,2017-05-01,"16,096"
370502110,TOR,NYY,5.0,11.0,2017-05-02,"30,058"
370502102,BAL,BOS,2.0,5.0,2017-05-02,"32,932"
370502128,TB,MIA,3.0,1.0,2017-05-02,"16,011"
370503110,TOR,NYY,6.0,8.0,2017-05-03,"35,559"
370503102,BAL,BOS,2.0,4.0,2017-05-03,"33,162"
370503130,MIA,TB,10.0,6.0,2017-05-03,"12,285"
370504130,MIA,TB,1.0,5.0,2017-05-04,"10,118"
370504102,BAL,BOS,8.0,3.0,2017-05-04,"36,563"
370505116,NYY,CHC,3.0,2.0,2017-05-05,"40,395"
370505101,CHW,BAL,2.0,4.0,2017-05-05,"20,302"
370505130,TOR,TB,8.0,4.0,2017-05-05,"12,461"
370505109,BOS,MIN,3.0,4.0,2017-05-06,"28,707"
370506109,BOS,MIN,11.0,1.0,2017-05-06,"30,859"
370506130,TOR,TB,1.0,6.0,2017-05-06,"12,035"
370506101,CHW,BAL,5.0,6.0,2017-05-06,"28,718"
370506116,NYY,CHC,11.0,6.0,2017-05-06,"40,735"
370507130,TOR,TB,2.0,1.0,2017-05-07,"15,068"
370507101,CHW,BAL,0.0,4.0,2017-05-07,"31,806"
370507109,BOS,MIN,17.0,6.0,2017-05-07,"31,763"
370508101,WSH,BAL,4.0,6.0,2017-05-08,"23,525"
370508130,KC,TB,7.0,3.0,2017-05-08,"12,826"
370508117,NYY,CIN,10.0,4.0,2017-05-08,"25,960"
370507116,NYY,CHC,5.0,4.0,2017-05-08,"40,584"
370508114,CLE,TOR,2.0,4.0,2017-05-08,"40,014"
370509101,WSH,BAL,4.0,5.0,2017-05-09,"26,348"
370509114,CLE,TOR,6.0,0.0,2017-05-09,"32,688"
370509117,NYY,CIN,3.0,5.0,2017-05-09,"22,035"
370509130,KC,TB,7.0,6.0,2017-05-09,"9,921"
370509108,BOS,MIL,7.0,11.0,2017-05-09,"22,524"
370510114,CLE,TOR,7.0,8.0,2017-05-10,"35,115"
370510120,BAL,WSH,6.0,7.0,2017-05-10,"32,984"
370510130,KC,TB,1.0,12.0,2017-05-10,"9,320"
370511114,SEA,TOR,2.0,7.0,2017-05-11,"29,120"
370511110,HOU,NYY,3.0,2.0,2017-05-11,"39,050"
370510108,BOS,MIL,4.0,7.0,2017-05-11,"23,095"
370511108,BOS,MIL,4.0,1.0,2017-05-11,"26,499"
370511130,KC,TB,6.0,0.0,2017-05-11,"9,340"
370512110,HOU,NYY,5.0,1.0,2017-05-12,"41,150"
370512114,SEA,TOR,0.0,4.0,2017-05-12,"32,865"
370512102,TB,BOS,5.0,4.0,2017-05-12,"36,496"
370512107,BAL,KC,2.0,3.0,2017-05-13,"25,467"
370513102,TB,BOS,3.0,6.0,2017-05-13,"35,447"
370513114,SEA,TOR,2.0,7.0,2017-05-13,"42,346"
370513107,BAL,KC,3.0,4.0,2017-05-13,"24,662"
370514107,BAL,KC,8.0,9.0,2017-05-14,"30,662"
370514210,HOU,NYY,6.0,11.0,2017-05-14,
370514310,HOU,NYY,10.0,7.0,2017-05-14,"47,883"
370514114,SEA,TOR,2.0,3.0,2017-05-14,"42,030"
370514102,TB,BOS,11.0,2.0,2017-05-14,"35,080"
370515105,TB,CLE,7.0,8.0,2017-05-15,"14,613"
370515114,ATL,TOR,10.0,6.0,2017-05-15,"29,766"
370516114,ATL,TOR,9.0,5.0,2017-05-16,"34,431"
370516105,TB,CLE,6.0,4.0,2017-05-16,"18,238"
370516106,BAL,DET,13.0,11.0,2017-05-16,"25,109"
370517115,TOR,ATL,4.0,8.0,2017-05-17,"28,293"
370516107,NYY,KC,7.0,1.0,2017-05-17,"30,878"
370516124,BOS,STL,6.0,3.0,2017-05-17,"41,514"
370517105,TB,CLE,7.0,4.0,2017-05-17,"22,104"
370517106,BAL,DET,4.0,5.0,2017-05-17,"29,722"
370517107,NYY,KC,11.0,7.0,2017-05-18,"22,899"
370518115,TOR,ATL,9.0,0.0,2017-05-18,"25,419"
370518106,BAL,DET,5.0,6.0,2017-05-18,"32,455"
370517124,BOS,STL,5.0,4.0,2017-05-18,"44,365"
370518107,NYY,KC,1.0,5.0,2017-05-19,"22,803"
370518111,BOS,OAK,3.0,8.0,2017-05-19,"12,016"
370519101,TOR,BAL,3.0,5.0,2017-05-19,"31,916"
370519130,NYY,TB,4.0,5.0,2017-05-19,"21,146"
370519111,BOS,OAK,2.0,3.0,2017-05-20,"24,728"
370520111,BOS,OAK,3.0,8.0,2017-05-20,"20,235"
370520130,NYY,TB,5.0,9.0,2017-05-20,"22,864"
370520101,TOR,BAL,5.0,7.0,2017-05-20,"45,416"
370521130,NYY,TB,3.0,2.0,2017-05-21,"20,873"
370521101,TOR,BAL,3.0,1.0,2017-05-21,"36,632"
370521111,BOS,OAK,12.0,3.0,2017-05-21,"20,691"
370522130,LAA,TB,3.0,2.0,2017-05-22,"12,249"
370522101,MIN,BAL,14.0,7.0,2017-05-22,"12,882"
370522110,KC,NYY,2.0,4.0,2017-05-22,"35,005"
370523101,MIN,BAL,2.0,0.0,2017-05-23,"13,294"
370523110,KC,NYY,6.0,2.0,2017-05-23,"35,931"
370523102,TEX,BOS,6.0,11.0,2017-05-23,"34,769"
370523130,LAA,TB,4.0,0.0,2017-05-23,"9,014"
370523108,TOR,MIL,4.0,3.0,2017-05-23,"30,742"
370524101,MIN,BAL,4.0,3.0,2017-05-24,"32,267"
370524108,TOR,MIL,8.0,4.0,2017-05-24,"26,607"
370524110,KC,NYY,0.0,3.0,2017-05-24,"34,610"
370524102,TEX,BOS,4.0,9.0,2017-05-24,"36,089"
370524130,LAA,TB,2.0,5.0,2017-05-24,"9,975"
370525102,TEX,BOS,2.0,6.0,2017-05-25,"33,484"
370525130,LAA,TB,0.0,4.0,2017-05-25,"9,459"
370526110,OAK,NYY,4.0,1.0,2017-05-26,"39,044"
370526114,TEX,TOR,6.0,7.0,2017-05-26,"40,754"
370526102,SEA,BOS,0.0,3.0,2017-05-26,"35,080"
370526109,TB,MIN,5.0,2.0,2017-05-27,"20,949"
370526118,BAL,HOU,0.0,2.0,2017-05-27,"31,380"
370527110,OAK,NYY,2.0,3.0,2017-05-27,"40,218"
370527114,TEX,TOR,1.0,3.0,2017-05-27,"46,825"
370527109,TB,MIN,3.0,5.0,2017-05-27,"27,531"
370527102,SEA,BOS,0.0,6.0,2017-05-27,"36,985"
370527118,BAL,HOU,2.0,5.0,2017-05-27,"32,761"
370528118,BAL,HOU,4.0,8.0,2017-05-28,"34,720"
370528102,SEA,BOS,5.0,0.0,2017-05-28,"37,174"
370528109,TB,MIN,8.0,6.0,2017-05-28,"28,951"
370528110,OAK,NYY,5.0,9.0,2017-05-28,"45,232"
370528114,TEX,TOR,3.0,1.0,2017-05-28,"46,188"
370529101,NYY,BAL,2.0,3.0,2017-05-29,"40,242"
370529104,BOS,CHW,4.0,5.0,2017-05-29,"27,148"
370529114,CIN,TOR,2.0,17.0,2017-05-29,"29,844"
370529113,TB,TEX,10.0,8.0,2017-05-30,"35,914"
370530101,NYY,BAL,8.0,3.0,2017-05-30,"16,126"
370530114,CIN,TOR,4.0,6.0,2017-05-30,"32,747"
370530113,TB,TEX,5.0,9.0,2017-05-31,"22,942"
370530104,BOS,CHW,13.0,7.0,2017-05-31,"21,852"
370531114,CIN,TOR,4.0,5.0,2017-05-31,"44,058"
370531101,NYY,BAL,4.0,10.0,2017-05-31,"22,983"
370601114,NYY,TOR,12.0,2.0,2017-06-01,"37,722"
370601101,BOS,BAL,5.0,7.0,2017-06-01,"20,150"
370531113,TB,TEX,7.0,5.0,2017-06-01,"24,410"
370531104,BOS,CHW,4.0,1.0,2017-06-01,"19,075"
370602101,BOS,BAL,2.0,3.0,2017-06-02,"33,193"
370602114,NYY,TOR,5.0,7.0,2017-06-02,"44,261"
370602112,TB,SEA,4.0,12.0,2017-06-03,"27,933"
370603114,NYY,TOR,7.0,0.0,2017-06-03,"47,226"
370603101,BOS,BAL,5.0,2.0,2017-06-03,"35,470"
370603112,TB,SEA,2.0,9.0,2017-06-04,"26,995"
370604114,NYY,TOR,2.0,3.0,2017-06-04,"46,782"
370604101,BOS,BAL,7.0,3.0,2017-06-04,"31,819"
370604112,TB,SEA,1.0,7.0,2017-06-04,"28,579"
370606101,PIT,BAL,5.0,6.0,2017-06-06,"26,724"
370606130,CHW,TB,4.0,2.0,2017-06-06,"14,590"
370605111,TOR,OAK,3.0,5.0,2017-06-06,"12,890"
370606110,BOS,NYY,5.0,4.0,2017-06-06,"41,516"
370606111,TOR,OAK,1.0,4.0,2017-06-07,"16,643"
370607111,TOR,OAK,7.0,5.0,2017-06-07,"15,076"
370607101,PIT,BAL,6.0,9.0,2017-06-07,"19,957"
370607110,BOS,NYY,0.0,8.0,2017-06-07,"44,380"
370607130,CHW,TB,1.0,3.0,2017-06-07,"9,313"
370608120,BAL,WSH,1.0,6.0,2017-06-08,"37,833"
370608110,BOS,NYY,1.0,9.0,2017-06-08,"46,194"
370608130,CHW,TB,5.0,7.0,2017-06-08,"8,971"
