,game,away,home,away-score,home-score,date,attendance,winner
374,360721110,BAL,NYY,4.0,1.0,2016-07-21,"42,476",BAL
375,360721102,MIN,BOS,2.0,13.0,2016-07-21,"37,566",BOS
376,360721111,TB,OAK,7.0,3.0,2016-07-22,"14,412",TB
377,360722101,CLE,BAL,1.0,5.0,2016-07-22,"39,358",BAL
378,360722110,SF,NYY,2.0,3.0,2016-07-22,"45,304",NYY
379,360722114,SEA,TOR,2.0,1.0,2016-07-22,"46,737",SEA
380,360722102,MIN,BOS,2.0,1.0,2016-07-22,"37,001",MIN
381,360723102,MIN,BOS,11.0,9.0,2016-07-23,"37,600",MIN
382,360723101,CLE,BAL,2.0,5.0,2016-07-23,"31,946",BAL
383,360722111,TB,OAK,0.0,1.0,2016-07-23,"15,250",OAK
384,360723114,SEA,TOR,14.0,5.0,2016-07-23,"47,517",SEA
385,360723110,SF,NYY,2.0,1.0,2016-07-23,"46,727",SF
386,360723111,TB,OAK,3.0,4.0,2016-07-24,"30,436",OAK
387,360724110,SF,NYY,2.0,5.0,2016-07-24,"34,143",NYY
388,360724114,SEA,TOR,0.0,2.0,2016-07-24,"47,488",TOR
389,360724101,CLE,BAL,3.0,5.0,2016-07-24,"37,821",BAL
390,360724102,MIN,BOS,7.0,8.0,2016-07-24,"36,806",BOS
391,360724111,TB,OAK,2.0,3.0,2016-07-24,"17,642",OAK
392,360725102,DET,BOS,4.0,2.0,2016-07-25,"37,479",DET
393,360725101,COL,BAL,2.0,3.0,2016-07-25,"19,361",BAL
394,360725114,SD,TOR,2.0,4.0,2016-07-25,"41,483",TOR
395,360726114,SD,TOR,6.0,7.0,2016-07-26,"45,515",TOR
396,360726102,DET,BOS,9.0,8.0,2016-07-26,"38,378",DET
397,360726101,COL,BAL,6.0,3.0,2016-07-26,"23,677",COL
398,360725118,NYY,HOU,2.0,1.0,2016-07-26,"30,628",NYY
399,360726118,NYY,HOU,6.0,3.0,2016-07-27,"28,134",NYY
400,360726119,TB,LAD,2.0,3.0,2016-07-27,"46,960",LAD
401,360727114,SD,TOR,8.0,4.0,2016-07-27,"47,301",SD
402,360727102,DET,BOS,4.0,3.0,2016-07-27,"37,842",DET
403,360727119,TB,LAD,3.0,1.0,2016-07-27,"43,576",TB
404,360727101,COL,BAL,3.0,1.0,2016-07-27,"20,324",COL
405,360727118,NYY,HOU,1.0,4.0,2016-07-28,"35,186",HOU
406,360728109,BAL,MIN,2.0,6.0,2016-07-28,"22,569",MIN
407,360729130,NYY,TB,1.0,5.0,2016-07-29,"17,856",TB
408,360729114,BAL,TOR,5.0,6.0,2016-07-29,"46,112",TOR
409,360728103,BOS,LAA,1.0,2.0,2016-07-29,"41,257",LAA
410,360729103,BOS,LAA,6.0,2.0,2016-07-30,"39,113",BOS
411,360730114,BAL,TOR,1.0,9.0,2016-07-30,"47,305",TOR
412,360730130,NYY,TB,3.0,6.0,2016-07-30,"25,883",TB
413,400837503,NYY,TB,3.0,6.0,2016-07-30,"25,883",TB
414,360730103,BOS,LAA,2.0,5.0,2016-07-31,"43,150",LAA
415,360731114,BAL,TOR,6.0,2.0,2016-07-31,"46,792",BAL
416,360731130,NYY,TB,3.0,5.0,2016-07-31,"18,109",TB
417,360731103,BOS,LAA,5.0,3.0,2016-07-31,"39,553",BOS
418,360801121,NYY,NYM,6.0,5.0,2016-08-01,"42,125",NYY
419,360801130,KC,TB,3.0,0.0,2016-08-01,"13,976",KC
420,360802121,NYY,NYM,1.0,7.0,2016-08-02,"42,819",NYM
421,360802101,TEX,BAL,1.0,5.0,2016-08-02,"22,230",BAL
422,360802130,KC,TB,3.0,2.0,2016-08-02,"12,625",KC
423,360801118,TOR,HOU,1.0,2.0,2016-08-02,"20,623",HOU
424,360801112,BOS,SEA,2.0,1.0,2016-08-02,"29,601",BOS
425,360803130,KC,TB,0.0,12.0,2016-08-03,"11,149",TB
426,360803101,TEX,BAL,2.0,3.0,2016-08-03,"24,552",BAL
427,360802118,TOR,HOU,2.0,1.0,2016-08-03,"24,399",TOR
428,360802112,BOS,SEA,4.0,5.0,2016-08-03,"25,240",SEA
429,360803110,NYM,NYY,5.0,9.0,2016-08-03,"48,339",NYY
430,360803118,TOR,HOU,3.0,1.0,2016-08-04,"29,399",TOR
431,360803112,BOS,SEA,1.0,3.0,2016-08-04,"24,494",SEA
432,360804130,KC,TB,2.0,3.0,2016-08-04,"13,120",TB
433,360804101,TEX,BAL,5.0,3.0,2016-08-04,"28,762",TEX
434,360804110,NYM,NYY,4.0,1.0,2016-08-04,"48,153",NYM
435,360804118,TOR,HOU,4.0,1.0,2016-08-05,"23,190",TOR
436,360804112,BOS,SEA,3.0,2.0,2016-08-05,"33,369",BOS
437,360805110,CLE,NYY,7.0,13.0,2016-08-05,"39,252",NYY
438,360805130,MIN,TB,6.0,2.0,2016-08-05,"12,161",MIN
439,360806107,TOR,KC,2.0,4.0,2016-08-06,"35,986",KC
440,360806104,BAL,CHW,2.0,4.0,2016-08-06,"28,491",CHW
441,360806130,MIN,TB,3.0,7.0,2016-08-06,"15,603",TB
442,360806119,BOS,LAD,0.0,3.0,2016-08-06,"47,696",LAD
443,360805107,TOR,KC,4.0,3.0,2016-08-06,"31,831",TOR
444,360805119,BOS,LAD,9.0,0.0,2016-08-06,"52,728",BOS
445,360805104,BAL,CHW,7.0,5.0,2016-08-06,"26,553",BAL
446,360806110,CLE,NYY,5.0,2.0,2016-08-06,"37,264",CLE
447,360807110,CLE,NYY,2.0,3.0,2016-08-07,"39,720",NYY
448,360807130,MIN,TB,6.0,3.0,2016-08-07,"12,649",MIN
449,360807104,BAL,CHW,10.0,2.0,2016-08-07,"31,040",BAL
450,360807107,TOR,KC,1.0,7.0,2016-08-07,"25,830",KC
451,360807119,BOS,LAD,5.0,8.0,2016-08-07,"50,640",LAD
452,360808114,TB,TOR,5.0,7.0,2016-08-08,"43,812",TOR
453,360809114,TB,TOR,9.0,2.0,2016-08-09,"43,134",TB
454,360809102,NYY,BOS,3.0,5.0,2016-08-09,"38,089",BOS
455,360808111,BAL,OAK,2.0,3.0,2016-08-09,"10,407",OAK
456,360809111,BAL,OAK,1.0,2.0,2016-08-10,"13,573",OAK
457,360810102,NYY,BOS,9.0,4.0,2016-08-10,"37,779",NYY
458,360810114,TB,TOR,0.0,7.0,2016-08-10,"45,501",TOR
459,360810111,BAL,OAK,0.0,1.0,2016-08-11,"13,481",OAK
460,360811111,BAL,OAK,9.0,6.0,2016-08-11,"16,610",BAL
461,360811102,NYY,BOS,4.0,2.0,2016-08-11,"38,161",NYY
462,360812110,TB,NYY,3.0,6.0,2016-08-12,"46,459",NYY
463,360812114,HOU,TOR,5.0,3.0,2016-08-12,"46,330",HOU
464,360812102,ARI,BOS,4.0,9.0,2016-08-12,"37,555",BOS
465,360813102,ARI,BOS,3.0,6.0,2016-08-13,"37,653",BOS
466,360813114,HOU,TOR,2.0,4.0,2016-08-13,"47,505",TOR
467,360812126,BAL,SF,5.0,2.0,2016-08-13,"41,479",BAL
468,360813110,TB,NYY,4.0,8.0,2016-08-13,"41,682",NYY
469,360813126,BAL,SF,2.0,6.0,2016-08-14,"41,456",SF
470,360814110,TB,NYY,12.0,3.0,2016-08-14,"41,473",TB
471,360814114,HOU,TOR,2.0,9.0,2016-08-14,"47,261",TOR
472,360814102,ARI,BOS,2.0,16.0,2016-08-14,"36,842",BOS
473,360814126,BAL,SF,8.0,7.0,2016-08-14,"41,268",BAL
474,360815105,BOS,CLE,3.0,2.0,2016-08-15,"19,174",BOS
475,360815110,TOR,NYY,0.0,1.0,2016-08-15,"36,015",NYY
476,360815130,SD,TB,2.0,8.0,2016-08-15,"10,417",TB
477,360816110,TOR,NYY,12.0,6.0,2016-08-16,"31,874",TOR
478,360816101,BOS,BAL,5.0,3.0,2016-08-16,"26,014",BOS
479,360816130,SD,TB,1.0,15.0,2016-08-16,"10,793",TB
480,360817130,SD,TB,0.0,2.0,2016-08-17,"10,251",TB
481,360817110,TOR,NYY,7.0,4.0,2016-08-17,"37,736",TOR
482,360817101,BOS,BAL,8.0,1.0,2016-08-17,"26,160",BOS
483,360818106,BOS,DET,3.0,4.0,2016-08-18,"34,649",DET
484,360818101,HOU,BAL,5.0,13.0,2016-08-18,"20,288",BAL
485,360819130,TEX,TB,6.0,2.0,2016-08-19,"15,109",TEX
486,360819105,TOR,CLE,2.0,3.0,2016-08-19,"30,665",CLE
487,360819106,BOS,DET,10.0,2.0,2016-08-19,"36,108",BOS
488,360819101,HOU,BAL,15.0,8.0,2016-08-19,"34,422",HOU
489,360819103,NYY,LAA,7.0,0.0,2016-08-20,"40,256",NYY
490,360820130,TEX,TB,2.0,8.0,2016-08-20,"16,505",TB
491,360820101,HOU,BAL,12.0,2.0,2016-08-20,"39,373",HOU
492,360820105,TOR,CLE,6.0,5.0,2016-08-20,"33,604",TOR
493,360820106,BOS,DET,3.0,2.0,2016-08-21,"37,886",BOS
494,360820103,NYY,LAA,5.0,1.0,2016-08-21,"44,129",NYY
495,360821105,TOR,CLE,2.0,3.0,2016-08-21,"26,696",CLE
496,360821106,BOS,DET,5.0,10.0,2016-08-21,"31,032",DET
497,360821130,TEX,TB,4.0,8.0,2016-08-21,"17,685",TB
498,360821103,NYY,LAA,0.0,2.0,2016-08-21,"40,309",LAA
499,360821101,HOU,BAL,5.0,3.0,2016-08-21,"29,734",HOU
500,360822130,BOS,TB,6.0,2.0,2016-08-22,"13,576",BOS
501,360822101,WSH,BAL,3.0,4.0,2016-08-22,"31,660",BAL
502,360822112,NYY,SEA,5.0,7.0,2016-08-23,"24,384",SEA
503,360823101,WSH,BAL,1.0,8.0,2016-08-23,"26,697",BAL
504,360823114,LAA,TOR,2.0,7.0,2016-08-23,"46,696",TOR
505,360823130,BOS,TB,2.0,1.0,2016-08-23,"11,249",BOS
506,360823112,NYY,SEA,5.0,1.0,2016-08-24,"24,628",NYY
507,360824112,NYY,SEA,5.0,0.0,2016-08-24,"41,536",NYY
508,360824120,BAL,WSH,10.0,8.0,2016-08-24,"39,100",BAL
509,360824114,LAA,TOR,8.0,2.0,2016-08-24,"44,404",LAA
510,360824130,BOS,TB,3.0,4.0,2016-08-24,"11,896",TB
511,360825114,LAA,TOR,6.0,3.0,2016-08-25,"46,273",LAA
512,360825130,BOS,TB,1.0,2.0,2016-08-25,"12,059",TB
513,360825120,BAL,WSH,0.0,4.0,2016-08-25,"39,722",WSH
514,360826114,MIN,TOR,8.0,15.0,2016-08-26,"42,534",TOR
515,360826102,KC,BOS,6.0,3.0,2016-08-26,"38,134",KC
516,360826110,BAL,NYY,4.0,14.0,2016-08-26,"38,423",NYY
517,360826118,TB,HOU,4.0,5.0,2016-08-27,"25,852",HOU
518,360827110,BAL,NYY,5.0,13.0,2016-08-27,"38,843",NYY
519,360827114,MIN,TOR,7.0,8.0,2016-08-27,"47,485",TOR
520,360827102,KC,BOS,3.0,8.0,2016-08-27,"37,933",BOS
521,360827118,TB,HOU,2.0,6.0,2016-08-27,"36,544",HOU
522,360828110,BAL,NYY,5.0,0.0,2016-08-28,"38,002",BAL
523,360828114,MIN,TOR,6.0,9.0,2016-08-28,"47,444",TOR
524,360828118,TB,HOU,10.0,4.0,2016-08-28,"37,484",TB
525,360828102,KC,BOS,10.0,4.0,2016-08-29,"37,337",KC
526,360829101,TOR,BAL,5.0,1.0,2016-08-29,"15,532",TOR
527,360829102,TB,BOS,4.0,9.0,2016-08-29,"36,948",BOS
528,360830101,TOR,BAL,3.0,5.0,2016-08-30,"16,083",BAL
529,360830102,TB,BOS,4.0,3.0,2016-08-30,"37,083",TB
530,360829107,NYY,KC,5.0,8.0,2016-08-30,"22,859",KC
531,400837909,NYY,KC,5.0,8.0,2016-08-30,"22,859",KC
532,360830107,NYY,KC,5.0,4.0,2016-08-31,"22,895",NYY
533,360831102,TB,BOS,6.0,8.0,2016-08-31,"36,786",BOS
534,360831101,TOR,BAL,5.0,3.0,2016-08-31,"16,161",TOR
535,360831107,NYY,KC,5.0,4.0,2016-09-01,"22,615",NYY
536,360902101,NYY,BAL,0.0,8.0,2016-09-02,"24,226",BAL
537,360902130,TOR,TB,3.0,8.0,2016-09-02,"12,602",TB
538,360903101,NYY,BAL,0.0,2.0,2016-09-03,"30,855",BAL
539,360902111,BOS,OAK,16.0,2.0,2016-09-03,"21,376",BOS
540,360903130,TOR,TB,5.0,7.0,2016-09-03,"14,353",TB
541,360904101,NYY,BAL,5.0,2.0,2016-09-04,"31,161",NYY
542,360904111,BOS,OAK,0.0,1.0,2016-09-04,"25,139",OAK
543,360903111,BOS,OAK,11.0,2.0,2016-09-04,"30,045",BOS
544,360904130,TOR,TB,5.0,3.0,2016-09-04,"13,884",TOR
545,360905125,BOS,SD,1.0,2.0,2016-09-05,"40,446",SD
546,360905130,BAL,TB,7.0,3.0,2016-09-05,"12,256",BAL
547,360905110,TOR,NYY,3.0,5.0,2016-09-05,"42,141",NYY
548,360906110,TOR,NYY,6.0,7.0,2016-09-06,"27,532",NYY
549,360906130,BAL,TB,11.0,2.0,2016-09-06,"12,207",BAL
550,360906125,BOS,SD,5.0,1.0,2016-09-07,"30,644",BOS
551,360907130,BAL,TB,6.0,7.0,2016-09-07,"10,537",TB
552,360907110,TOR,NYY,0.0,2.0,2016-09-07,"30,501",NYY
553,360907125,BOS,SD,7.0,2.0,2016-09-08,"31,662",BOS
554,360908110,TB,NYY,4.0,5.0,2016-09-08,"27,631",NYY
555,360909110,TB,NYY,5.0,7.0,2016-09-09,"30,194",NYY
556,360909114,BOS,TOR,13.0,3.0,2016-09-09,"46,953",BOS
557,360909106,BAL,DET,3.0,4.0,2016-09-09,"32,140",DET
558,360910114,BOS,TOR,2.0,3.0,2016-09-10,"47,829",TOR
559,360910110,TB,NYY,1.0,5.0,2016-09-10,"33,460",NYY
560,360910106,BAL,DET,11.0,3.0,2016-09-10,"36,634",BAL
561,360911106,BAL,DET,3.0,1.0,2016-09-11,"33,069",BAL
562,360911110,TB,NYY,4.0,2.0,2016-09-11,"33,087",TB
563,360911114,BOS,TOR,11.0,8.0,2016-09-11,"47,816",BOS
564,360912110,LAD,NYY,8.0,2.0,2016-09-12,"32,058",LAD
565,360912114,TB,TOR,2.0,3.0,2016-09-12,"35,333",TOR
566,360912102,BAL,BOS,2.0,12.0,2016-09-12,"37,551",BOS
567,360913110,LAD,NYY,0.0,3.0,2016-09-13,"32,615",NYY
568,360913114,TB,TOR,6.0,2.0,2016-09-13,"38,338",TB
569,360913102,BAL,BOS,6.0,3.0,2016-09-13,"38,041",BAL
570,360914114,TB,TOR,8.0,1.0,2016-09-14,"41,001",TB
571,360914110,LAD,NYY,2.0,0.0,2016-09-14,"30,254",LAD
572,360914102,BAL,BOS,1.0,0.0,2016-09-14,"37,973",BAL
573,360915102,NYY,BOS,5.0,7.0,2016-09-15,"37,767",BOS
574,360915101,TB,BAL,7.0,6.0,2016-09-15,"19,233",TB
575,360916102,NYY,BOS,4.0,7.0,2016-09-16,"37,927",BOS
576,360916101,TB,BAL,4.0,5.0,2016-09-16,"30,094",BAL
577,360915103,TOR,LAA,7.0,2.0,2016-09-16,"37,559",TOR
578,360916103,TOR,LAA,5.0,0.0,2016-09-17,"42,159",TOR
579,360917102,NYY,BOS,5.0,6.0,2016-09-17,"37,267",BOS
580,360917101,TB,BAL,5.0,2.0,2016-09-17,"27,823",TB
581,360917103,TOR,LAA,1.0,6.0,2016-09-18,"39,195",LAA
582,360918101,TB,BAL,1.0,2.0,2016-09-18,"28,427",BAL
583,360918103,TOR,LAA,0.0,4.0,2016-09-18,"36,270",LAA
584,360918102,NYY,BOS,4.0,5.0,2016-09-19,"37,306",BOS
585,360919101,BOS,BAL,5.0,2.0,2016-09-19,"18,456",BOS
586,360919112,TOR,SEA,3.0,2.0,2016-09-20,"34,809",TOR
587,360920101,BOS,BAL,5.0,2.0,2016-09-20,"20,387",BOS
588,360920130,NYY,TB,5.0,3.0,2016-09-20,"12,732",NYY
589,360921130,NYY,TB,11.0,5.0,2016-09-21,"12,192",NYY
590,360921101,BOS,BAL,5.0,1.0,2016-09-21,"20,865",BOS
591,360920112,TOR,SEA,10.0,2.0,2016-09-21,"33,573",TOR
592,360921112,TOR,SEA,1.0,2.0,2016-09-21,"39,595",SEA
593,360922101,BOS,BAL,5.0,3.0,2016-09-22,"26,788",BOS
594,360922130,NYY,TB,0.0,2.0,2016-09-22,"13,355",TB
595,360923114,NYY,TOR,0.0,9.0,2016-09-23,"47,016",TOR
596,360923101,ARI,BAL,2.0,3.0,2016-09-23,"37,815",BAL
597,360923130,BOS,TB,2.0,1.0,2016-09-23,"20,543",BOS
598,360924114,NYY,TOR,0.0,3.0,2016-09-24,"47,828",TOR
599,360924130,BOS,TB,6.0,4.0,2016-09-24,"25,641",BOS
600,360924101,ARI,BAL,1.0,6.0,2016-09-24,"40,610",BAL
601,360925114,NYY,TOR,3.0,4.0,2016-09-25,"47,896",TOR
602,360925130,BOS,TB,3.0,2.0,2016-09-25,"26,443",BOS
603,360925101,ARI,BAL,1.0,2.0,2016-09-25,"31,229",BAL
604,360926114,NYY,TOR,7.0,5.0,2016-09-26,"44,532",NYY
605,360927110,BOS,NYY,4.0,6.0,2016-09-27,"35,161",NYY
606,360927114,BAL,TOR,1.0,5.0,2016-09-27,"44,762",TOR
607,360926104,TB,CHW,1.0,7.0,2016-09-27,"13,665",CHW
608,360927104,TB,CHW,6.0,13.0,2016-09-28,"14,798",CHW
609,360928110,BOS,NYY,3.0,5.0,2016-09-28,"35,520",NYY
610,360928114,BAL,TOR,3.0,2.0,2016-09-28,"44,668",BAL
611,360928104,TB,CHW,0.0,1.0,2016-09-29,"12,976",CHW
612,360929110,BOS,NYY,1.0,5.0,2016-09-29,"41,597",NYY
613,360929114,BAL,TOR,4.0,0.0,2016-09-29,"47,791",BAL
614,360929104,TB,CHW,5.0,3.0,2016-09-30,"14,792",TB
615,360930102,TOR,BOS,3.0,5.0,2016-09-30,"37,661",BOS
616,360930110,BAL,NYY,8.0,1.0,2016-09-30,"33,955",BAL
617,360930113,TB,TEX,1.0,3.0,2016-10-01,"35,968",TEX
618,361001110,BAL,NYY,3.0,7.0,2016-10-01,"33,222",NYY
619,361001102,TOR,BOS,4.0,3.0,2016-10-01,"37,396",TOR
620,361002113,TB,TEX,6.0,4.0,2016-10-02,"37,015",TB
621,361002110,BAL,NYY,5.0,2.0,2016-10-02,"33,277",BAL
622,361002102,TOR,BOS,2.0,1.0,2016-10-02,"36,787",TOR
623,361001113,TB,TEX,4.0,1.0,2016-10-02,"42,093",TB
624,361004114,BAL,TOR,2.0,5.0,2016-10-05,"49,934",TOR
625,361006113,TOR,TEX,10.0,1.0,2016-10-06,"47,434",TOR
626,361006105,BOS,CLE,4.0,5.0,2016-10-07,"37,762",CLE
627,361007113,TOR,TEX,5.0,3.0,2016-10-07,"48,019",TOR
628,361007105,BOS,CLE,0.0,6.0,2016-10-07,"37,842",CLE
629,361009114,TEX,TOR,6.0,7.0,2016-10-09,"49,555",TOR
630,361010102,CLE,BOS,4.0,3.0,2016-10-10,"39,530",CLE
631,361014105,TOR,CLE,0.0,2.0,2016-10-15,"37,727",CLE
632,361015105,TOR,CLE,1.0,2.0,2016-10-15,"37,870",CLE
633,361017114,CLE,TOR,4.0,2.0,2016-10-18,"49,507",CLE
634,361018114,CLE,TOR,1.0,5.0,2016-10-18,"49,142",TOR
635,361019114,CLE,TOR,3.0,0.0,2016-10-19,"48,800",CLE
636,370402130,NYY,TB,3.0,7.0,2017-04-02,"31,042",TB
637,370403102,PIT,BOS,3.0,5.0,2017-04-03,"36,594",BOS
638,370403101,TOR,BAL,2.0,3.0,2017-04-03,"45,667",BAL
639,370404130,NYY,TB,5.0,0.0,2017-04-04,"19,366",NYY
640,370405101,TOR,BAL,1.0,3.0,2017-04-05,"16,086",BAL
641,370405102,PIT,BOS,0.0,3.0,2017-04-05,"36,137",BOS
642,370405130,NYY,TB,1.0,4.0,2017-04-05,"12,737",TB
643,370406130,TOR,TB,5.0,2.0,2017-04-06,"12,678",TOR
644,370407106,BOS,DET,5.0,6.0,2017-04-07,"45,013",DET
645,370407101,NYY,BAL,5.0,6.0,2017-04-07,"25,248",BAL
646,370407130,TOR,TB,8.0,10.0,2017-04-07,"12,842",TB
647,370408106,BOS,DET,1.0,4.0,2017-04-08,"32,622",DET
648,370408101,NYY,BAL,4.0,5.0,2017-04-08,"38,916",BAL
649,370408130,TOR,TB,2.0,3.0,2017-04-08,"21,838",TB
650,370409101,NYY,BAL,7.0,3.0,2017-04-09,"42,487",NYY
651,370409130,TOR,TB,2.0,7.0,2017-04-09,"15,341",TB
652,370409106,BOS,DET,7.0,5.0,2017-04-09,"33,662",BOS
653,370410110,TB,NYY,1.0,8.0,2017-04-10,"46,955",NYY
654,370410106,BOS,DET,1.0,2.0,2017-04-10,"24,672",DET
655,370411114,MIL,TOR,4.0,3.0,2017-04-11,"48,456",MIL
656,370411102,BAL,BOS,1.0,8.0,2017-04-11,"37,497",BOS
657,370412110,TB,NYY,4.0,8.0,2017-04-12,"38,002",NYY
658,370412114,MIL,TOR,2.0,0.0,2017-04-12,"29,919",MIL
659,370412102,BAL,BOS,12.0,5.0,2017-04-12,"32,211",BAL
660,370413102,PIT,BOS,3.0,4.0,2017-04-13,"32,400",BOS
661,370413110,TB,NYY,2.0,3.0,2017-04-13,"34,772",NYY
662,370413114,BAL,TOR,2.0,1.0,2017-04-13,"32,957",BAL
663,370414110,STL,NYY,3.0,4.0,2017-04-14,"39,102",NYY
664,370414114,BAL,TOR,6.0,4.0,2017-04-14,"39,547",BAL
665,370414102,TB,BOS,10.0,5.0,2017-04-14,"36,813",TB
666,370415102,TB,BOS,1.0,2.0,2017-04-15,"36,686",BOS
667,370415114,BAL,TOR,1.0,2.0,2017-04-15,"40,743",TOR
668,370415110,STL,NYY,2.0,3.0,2017-04-15,"43,031",NYY
669,370416114,BAL,TOR,11.0,4.0,2017-04-16,"38,188",BAL
670,370416102,TB,BOS,5.0,7.0,2017-04-16,"36,209",BOS
671,370416110,STL,NYY,3.0,9.0,2017-04-17,"31,706",NYY
672,370417102,TB,BOS,3.0,4.0,2017-04-17,"37,318",BOS
673,370417110,CHW,NYY,4.0,7.0,2017-04-17,"28,181",NYY
674,370418110,CHW,NYY,4.0,1.0,2017-04-18,"30,075",CHW
675,370418114,BOS,TOR,8.0,7.0,2017-04-18,"29,281",BOS
676,370418117,BAL,CIN,3.0,9.0,2017-04-18,"16,018",CIN
677,370418130,DET,TB,1.0,5.0,2017-04-18,"16,265",TB
678,370419117,BAL,CIN,2.0,0.0,2017-04-19,"15,083",BAL
679,370419130,DET,TB,7.0,8.0,2017-04-19,"12,281",TB
680,370419114,BOS,TOR,0.0,3.0,2017-04-19,"30,842",TOR
681,370419110,CHW,NYY,1.0,9.0,2017-04-19,"30,014",NYY
682,370420114,BOS,TOR,4.0,1.0,2017-04-20,"44,283",BOS
683,370420130,DET,TB,1.0,8.0,2017-04-20,"13,267",TB
684,370420117,BAL,CIN,2.0,1.0,2017-04-20,"11,910",BAL
685,370421101,BOS,BAL,0.0,2.0,2017-04-21,"34,442",BAL
686,370421123,NYY,PIT,3.0,6.0,2017-04-21,"30,565",PIT
687,370421130,HOU,TB,6.0,3.0,2017-04-21,"17,683",HOU
688,370421103,TOR,LAA,8.0,7.0,2017-04-22,"40,176",TOR
689,370422123,NYY,PIT,11.0,5.0,2017-04-22,"36,140",NYY
690,370422130,HOU,TB,3.0,6.0,2017-04-22,"17,008",TB
691,370422101,BOS,BAL,2.0,4.0,2017-04-22,"35,457",BAL
692,370423103,TOR,LAA,6.0,2.0,2017-04-23,"35,034",TOR
693,370423123,NYY,PIT,1.0,2.0,2017-04-23,"27,840",PIT
694,370423101,BOS,BAL,6.0,2.0,2017-04-23,"35,522",BOS
695,370423130,HOU,TB,6.0,4.0,2017-04-23,"15,548",HOU
696,370422103,TOR,LAA,4.0,5.0,2017-04-23,"41,345",LAA
697,370424101,TB,BAL,3.0,6.0,2017-04-24,"11,142",BAL
698,370424103,TOR,LAA,1.0,2.0,2017-04-25,"25,304",LAA
699,370425101,TB,BAL,2.0,0.0,2017-04-25,"11,472",TB
700,370425124,TOR,STL,6.0,5.0,2017-04-26,"40,223",TOR
701,370426102,NYY,BOS,3.0,1.0,2017-04-26,"32,072",NYY
702,370426101,TB,BAL,4.0,5.0,2017-04-26,"16,289",BAL
703,370427224,TOR,STL,4.0,8.0,2017-04-27,"40,099",STL
704,370427102,NYY,BOS,3.0,0.0,2017-04-27,"34,054",NYY
705,370427324,TOR,STL,4.0,6.0,2017-04-27,"40,035",STL
706,370428114,TB,TOR,7.0,4.0,2017-04-28,"36,256",TB
707,370428102,CHC,BOS,4.0,5.0,2017-04-28,"37,054",BOS
708,370428110,BAL,NYY,11.0,14.0,2017-04-28,"36,912",NYY
709,370429110,BAL,NYY,4.0,12.0,2017-04-29,"37,303",NYY
710,370429114,TB,TOR,1.0,4.0,2017-04-29,"42,419",TOR
711,370429102,CHC,BOS,7.0,4.0,2017-04-29,"36,776",CHC
712,370430110,BAL,NYY,7.0,4.0,2017-04-30,"41,022",BAL
713,370430114,TB,TOR,1.0,3.0,2017-04-30,"42,986",TOR
714,370430102,CHC,BOS,2.0,6.0,2017-05-01,"36,916",BOS
715,370501102,BAL,BOS,5.0,2.0,2017-05-01,"33,489",BAL
716,370501110,TOR,NYY,7.0,1.0,2017-05-01,"25,566",TOR
717,400905977,TOR,NYY,7.0,1.0,2017-05-01,"25,566",TOR
718,370501128,TB,MIA,4.0,2.0,2017-05-01,"16,096",TB
719,370502102,BAL,BOS,2.0,5.0,2017-05-02,"32,932",BOS
720,370502110,TOR,NYY,5.0,11.0,2017-05-02,"30,058",NYY
721,370502128,TB,MIA,3.0,1.0,2017-05-02,"16,011",TB
722,370503102,BAL,BOS,2.0,4.0,2017-05-03,"33,162",BOS
723,370503110,TOR,NYY,6.0,8.0,2017-05-03,"35,559",NYY
724,370503130,MIA,TB,10.0,6.0,2017-05-03,"12,285",MIA
725,370504130,MIA,TB,1.0,5.0,2017-05-04,"10,118",TB
726,370504102,BAL,BOS,8.0,3.0,2017-05-04,"36,563",BAL
727,370505130,TOR,TB,8.0,4.0,2017-05-05,"12,461",TOR
728,370505101,CHW,BAL,2.0,4.0,2017-05-05,"20,302",BAL
729,370505116,NYY,CHC,3.0,2.0,2017-05-05,"40,395",NYY
730,370505109,BOS,MIN,3.0,4.0,2017-05-06,"28,707",MIN
731,370506109,BOS,MIN,11.0,1.0,2017-05-06,"30,859",BOS
732,370506130,TOR,TB,1.0,6.0,2017-05-06,"12,035",TB
733,370506101,CHW,BAL,5.0,6.0,2017-05-06,"28,718",BAL
734,370506116,NYY,CHC,11.0,6.0,2017-05-06,"40,735",NYY
735,370507130,TOR,TB,2.0,1.0,2017-05-07,"15,068",TOR
736,370507101,CHW,BAL,0.0,4.0,2017-05-07,"31,806",BAL
737,370507109,BOS,MIN,17.0,6.0,2017-05-07,"31,763",BOS
738,370508117,NYY,CIN,10.0,4.0,2017-05-08,"25,960",NYY
739,370508114,CLE,TOR,2.0,4.0,2017-05-08,"40,014",TOR
740,370508130,KC,TB,7.0,3.0,2017-05-08,"12,826",KC
741,370507116,NYY,CHC,5.0,4.0,2017-05-08,"40,584",NYY
742,370508101,WSH,BAL,4.0,6.0,2017-05-08,"23,525",BAL
743,370509101,WSH,BAL,4.0,5.0,2017-05-09,"26,348",BAL
744,370509114,CLE,TOR,6.0,0.0,2017-05-09,"32,688",CLE
745,370509117,NYY,CIN,3.0,5.0,2017-05-09,"22,035",CIN
746,370509130,KC,TB,7.0,6.0,2017-05-09,"9,921",KC
747,370509108,BOS,MIL,7.0,11.0,2017-05-09,"22,524",MIL
